Date,City,State,Place,Corps,Class,Score,Year
08/13,Lynn,MA,8,Patriots,World Class,55.15,1976
08/13,Marion,OH,8,Anaheim Kingsmen,World Class,75.05,1976
08/14,Marion,OH,8,Anaheim Kingsmen,World Class,76.45,1976
08/14,Lynn,MA,8,Argonne Rebels,World Class,74.7,1976
08/13,Lynn,MA,9,5th Maine Regiment,World Class,53.7,1976
08/13,Marion,OH,9,Argonauts,World Class,73.45,1976
08/14,Marion,OH,9,Marquis,World Class,74.55,1976
08/14,Lynn,MA,9,Boston Crusaders,World Class,69.3,1976
08/13,Lynn,MA,10,Les Rancheros,World Class,52.8,1976
08/13,Marion,OH,10,Marquis,World Class,72.25,1976
08/14,Marion,OH,10,Argonauts,World Class,67.6,1976
08/14,Lynn,MA,10,North Star,World Class,67.4,1976
08/13,Lynn,MA,11,Sacred Heart Crusaders,World Class,52.3,1976
