Date,Year,Month,Day,Month_Name,Season,City,State,Event_Name,Corps_Count
2018-07-07,2018,07,07,July,Summer,Lexington,SC,"Lexington, SC",7
2018-07-07,2018,07,07,July,Summer,Minneapolis,MN,"Minneapolis, MN",11
2018-07-07,2018,07,07,July,Summer,Pittsfield,MA,"Pittsfield, MA",2
2018-07-07,2018,07,07,July,Summer,Renton,WA,"Renton, WA",9
2018-07-08,2018,07,08,July,Summer,Orlando,FL,"Orlando, FL",8
2018-07-08,2018,07,08,July,Summer,Rochester,MN,"Rochester, MN",7
2018-07-08,2018,07,08,July,Summer,Waukesha,WI,"Waukesha, WI",6
2018-07-09,2018,07,09,July,Summer,Tri-Cities,WA,"Tri-Cities, WA",9
2018-07-10,2018,07,10,July,Summer,Boise,ID,"Boise, ID",8
2018-07-10,2018,07,10,July,Summer,Sioux City,IA,"Sioux City, IA",6
2018-07-10,2018,07,10,July,Summer,Valdosta,GA,"Valdosta, GA",8
2018-07-11,2018,07,11,July,Summer,Hoschton,GA,"Hoschton, GA",8
2018-07-11,2018,07,11,July,Summer,Johnston,IA,"Johnston, IA",7
2018-07-11,2018,07,11,July,Summer,Ogden,UT,"Ogden, UT",9
2018-07-11,2018,07,11,July,Summer,Zionsville,IN,"Zionsville, IN",5
2018-07-12,2018,07,12,July,Summer,Knoxville,TN,"Knoxville, TN",9
2018-07-13,2018,07,13,July,Summer,Casper,WI,"Casper, WI",4
2018-07-13,2018,07,13,July,Summer,Millbrook,AL,"Millbrook, AL",5
2018-07-14,2018,07,14,July,Summer,Alexandria,KY,"Alexandria, KY",6
2018-07-14,2018,07,14,July,Summer,Clifton,NJ,"Clifton, NJ",8
2018-07-14,2018,07,14,July,Summer,DeKalb,IL,"DeKalb, IL",7
2018-07-14,2018,07,14,July,Summer,Denver,CO,"Denver, CO",8
2018-07-14,2018,07,14,July,Summer,El Cajob,CA,"El Cajob, CA",9
2018-07-14,2018,07,14,July,Summer,Hiram,GA,"Hiram, GA",7
2018-07-15,2018,07,15,July,Summer,Alexandria,KY,"Alexandria, KY",20
2018-07-15,2018,07,15,July,Summer,Bellflower,CA,"Bellflower, CA",9
2018-07-16,2018,07,16,July,Summer,Bentonville,AR,"Bentonville, AR",7
2018-07-16,2018,07,16,July,Summer,El Dorado,KS,"El Dorado, KS",9
2018-07-16,2018,07,16,July,Summer,Olathe,KS,"Olathe, KS",8
2018-07-20,2018,07,20,July,Summer,Bakersfield,CA,"Bakersfield, CA",10
2018-07-20,2018,07,20,July,Summer,Katy,TX,"Katy, TX",9
2018-07-21,2018,07,21,July,Summer,Glens Falls,NY,"Glens Falls, NY",4
2018-07-21,2018,07,21,July,Summer,Pleasant Hill,CA,"Pleasant Hill, CA",10
2018-07-21,2018,07,21,July,Summer,San Antonio,TX,"San Antonio, TX",25
2018-07-22,2018,07,22,July,Summer,Gloversville,NY,"Gloversville, NY",4
2018-07-23,2018,07,23,July,Summer,Lafayette,LA,"Lafayette, LA",7
2018-07-23,2018,07,23,July,Summer,Mesquite,TX,"Mesquite, TX",10
2018-07-23,2018,07,23,July,Summer,Salt Lake City,UT,"Salt Lake City, UT",5
2018-07-24,2018,07,24,July,Summer,Denver,CO,"Denver, CO",5
2018-07-24,2018,07,24,July,Summer,Mustang,OK,"Mustang, OK",7
2018-07-25,2018,07,25,July,Summer,Hattiesburg,MS,"Hattiesburg, MS",9
2018-07-25,2018,07,25,July,Summer,Little Rock,AR,"Little Rock, AR",8
2018-07-26,2018,07,26,July,Summer,Birmingham,AL,"Birmingham, AL",10
2018-07-26,2018,07,26,July,Summer,Johnsonburg,PA,"Johnsonburg, PA",4
2018-07-27,2018,07,27,July,Summer,Cape Girardeau,MO,"Cape Girardeau, MO",5
2018-07-27,2018,07,27,July,Summer,Dothan,AL,"Dothan, AL",10
2018-07-27,2018,07,27,July,Summer,Murfreesboro,TN,"Murfreesboro, TN",9
2018-07-27,2018,07,27,July,Summer,Sheffield,PA,"Sheffield, PA",4
2018-07-28,2018,07,28,July,Summer,Atlanta,GA,"Atlanta, GA",25
2018-07-28,2018,07,28,July,Summer,Peckville,PA,"Peckville, PA",8
2018-07-29,2018,07,29,July,Summer,Oskaloosa,IA,"Oskaloosa, IA",8
2018-07-29,2018,07,29,July,Summer,White Lake,MI,"White Lake, MI",5
2018-07-29,2018,07,29,July,Summer,Winston-Salem,NC,"Winston-Salem, NC",8
2018-07-30,2018,07,30,July,Summer,Centerville,OH,"Centerville, OH",9
2018-07-30,2018,07,30,July,Summer,Charleston,WV,"Charleston, WV",6
2018-07-31,2018,07,31,July,Summer,Annapolis,MD,"Annapolis, MD",7
2018-07-31,2018,07,31,July,Summer,Farmington,MN,"Farmington, MN",6
2018-08-01,2018,08,01,August,Summer,Chester,PA,"Chester, PA",9
2018-08-01,2018,08,01,August,Summer,East Troy,WI,"East Troy, WI",7
2018-08-01,2018,08,01,August,Summer,Rock Falls,IL,"Rock Falls, IL",6
2018-08-02,2018,08,02,August,Summer,Rome,NY,"Rome, NY",8
2018-08-03,2018,08,03,August,Summer,Allentown,PA,"Allentown, PA",6
2018-08-03,2018,08,03,August,Summer,Cedar Rapids,IA,"Cedar Rapids, IA",9
2018-08-03,2018,08,03,August,Summer,Plainwell,MI,"Plainwell, MI",7
2018-08-04,2018,08,04,August,Summer,Allentown,PA,"Allentown, PA",12
2018-08-04,2018,08,04,August,Summer,Brooklyn Center,MN,"Brooklyn Center, MN",2
2018-08-04,2018,08,04,August,Summer,East Peoria,IL,"East Peoria, IL",9
2018-08-04,2018,08,04,August,Summer,Kingston,NY,"Kingston, NY",6
2018-08-05,2018,08,05,August,Summer,Buffalo,NY,"Buffalo, NY",10
2018-08-05,2018,08,05,August,Summer,Pittsburgh,PA,"Pittsburgh, PA",7
2018-08-06,2018,08,06,August,Summer,Erie,PA,"Erie, PA",8
2018-08-06,2018,08,06,August,Summer,Massillon,OH,"Massillon, OH",8
2018-08-06,2018,08,06,August,Summer,Michigan City,IN,"DCI Open Class World Championship Prelims",16
2018-08-07,2018,08,07,August,Summer,Michigan City,IN,"DCI Open Class World Championship Finals",13
2018-08-09,2018,08,09,August,Summer,Indianapolis,IN,"DCI World Class World Championship Prelims",40
2018-08-10,2018,08,10,August,Summer,Indianapolis,IN,"DCI World Class World Championship Semifinals",25
2018-08-11,2018,08,11,August,Summer,Indianapolis,IN,"DCI World Class World Championship Finals",12
2018-08-11,2018,08,11,August,Summer,Oak Ridge,NJ,"Oak Ridge, NJ",5
2018-08-18,2018,08,18,August,Summer,Goldsboro,NC,"Goldsboro, NC",2
2018-08-18,2018,08,18,August,Summer,Saint Peter,MN,"Saint Peter, MN",2
2018-08-25,2018,08,25,August,Summer,Reading,PA,"Reading, PA",8
2018-08-25,2018,08,25,August,Summer,Seymour,CT,"Seymour, CT",4
2018-08-26,2018,08,26,August,Summer,Goldsboro,NC,"Goldsboro, NC",2
2018-09-01,2018,09,01,September,Fall,Williamsport,PA,"Williamsport, PA",19
2018-09-02,2018,09,02,September,Fall,Williamsport,PA,"Williamsport, PA",15
2019-06-20,2019,06,20,June,Summer,Detroit,MI,"Detroit, MI",6
2019-06-21,2019,06,21,June,Summer,Clovis,CA,"Clovis, CA",10
2019-06-22,2019,06,22,June,Summer,Madison,WI,"Madison, WI",5
2019-06-22,2019,06,22,June,Summer,Milton,PA,"Milton, PA",4
2019-06-22,2019,06,22,June,Summer,North Canton,OH,"North Canton, OH",4
2019-06-22,2019,06,22,June,Summer,Stanford,CA,"Stanford, CA",9
2019-06-23,2019,06,23,June,Summer,Sacramento,CA,"Sacramento, CA",9
2019-06-23,2019,06,23,June,Summer,Zionsville,IN,"Zionsville, IN",7
2019-06-24,2019,06,24,June,Summer,Evansville,IN,"Evansville, IN",7
2019-06-25,2019,06,25,June,Summer,Hamilton,OH,"Hamilton, OH",6
2019-06-26,2019,06,26,June,Summer,Pittsburgh,PA,"Pittsburgh, PA",5
2019-06-28,2019,06,28,June,Summer,Allentown,PA,"Allentown, PA",6
2019-06-28,2019,06,28,June,Summer,Muncie,IN,"Muncie, IN",7
2019-06-28,2019,06,28,June,Summer,Vista,CA,"Vista, CA",13
2019-06-29,2019,06,29,June,Summer,Bridgeport,CT,"Bridgeport, CT",5
2019-06-29,2019,06,29,June,Summer,Lawrence,MA,"Lawrence, MA",21
2019-06-29,2019,06,29,June,Summer,Pasadena,CA,"Pasadena, CA",15
2019-06-29,2019,06,29,June,Summer,Rockford,IL,"Rockford, IL",8
2019-06-30,2019,06,30,June,Summer,Rochester,MN,"Rochester, MN",7
2019-07-01,2019,07,01,July,Summer,Lynn,MA,"Lynn, MA",5
2019-07-01,2019,07,01,July,Summer,Mesa,AZ,"Mesa, AZ",4
2019-07-02,2019,07,02,July,Summer,East Rutherford,NJ,"East Rutherford, NJ",8
2019-07-02,2019,07,02,July,Summer,Wausau,WI,"Wausau, WI",6
2019-07-03,2019,07,03,July,Summer,Cedarburg,WI,"Cedarburg, WI",7
2019-07-05,2019,07,05,July,Summer,Camas,WA,"Camas, WA",7
2019-07-05,2019,07,05,July,Summer,Lexington,SC,"Lexington, SC",6
2019-07-05,2019,07,05,July,Summer,Lisle,IL,"Lisle, IL",8
2019-07-05,2019,07,05,July,Summer,Sacramento,CA,"Sacramento, CA",5
2019-07-06,2019,07,06,July,Summer,Renton,WA,"Renton, WA",7
2019-07-06,2019,07,06,July,Summer,Whitewater,WI,"Whitewater, WI",10
2019-07-07,2019,07,07,July,Summer,Menominee,WI,"Menominee, WI",12
2019-07-08,2019,07,08,July,Summer,Tri-Cities,WA,"Tri-Cities, WA",8
2019-07-08,2019,07,08,July,Summer,Valdosta,GA,"Valdosta, GA",7
2019-07-09,2019,07,09,July,Summer,Boise,ID,"Boise, ID",8
2019-07-09,2019,07,09,July,Summer,Hoschton,GA,"Hoschton, GA",7
2019-07-09,2019,07,09,July,Summer,Mankato,MN,"Mankato, MN",7
2019-07-09,2019,07,09,July,Summer,Sioux City,IA,"Sioux City, IA",4
2019-07-10,2019,07,10,July,Summer,Ankeny,IA,"Ankeny, IA",8
2019-07-10,2019,07,10,July,Summer,Ogden,UT,"Ogden, UT",8
2019-07-11,2019,07,11,July,Summer,Knoxville,TN,"Knoxville, TN",7
2019-07-12,2019,07,12,July,Summer,Bakersfield,CA,"Bakersfield, CA",8
2019-07-12,2019,07,12,July,Summer,Casper,WY,"Casper, WY",4
2019-07-12,2019,07,12,July,Summer,Dubuque,IA,"Dubuque, IA",8
2019-07-13,2019,07,13,July,Summer,Clifton,NJ,"Clifton, NJ",7
2019-07-13,2019,07,13,July,Summer,DeKalb,IL,"DeKalb, IL",8
2019-07-13,2019,07,13,July,Summer,Memphis,TN,"Memphis, TN",7
2019-07-13,2019,07,13,July,Summer,Millbrook,AL,"Millbrook, AL",4
2019-07-13,2019,07,13,July,Summer,Pittsburg,CA,"Pittsburg, CA",7
2019-07-14,2019,07,14,July,Summer,Belleville,IL,"Belleville, IL",9
2019-07-14,2019,07,14,July,Summer,Woodstock,GA,"Woodstock, GA",7
2019-07-15,2019,07,15,July,Summer,Bentonville,AR,"Bentonville, AR",5
2019-07-15,2019,07,15,July,Summer,El Dorado,KS,"El Dorado, KS",6
2019-07-15,2019,07,15,July,Summer,Olathe,KS,"Olathe, KS",6
2019-07-16,2019,07,16,July,Summer,Broken Arrow,OK,"Broken Arrow, OK",9
2019-07-18,2019,07,18,July,Summer,Belton,TX,"Belton, TX",6
2019-07-18,2019,07,18,July,Summer,Denton,TX,"Denton, TX",13
2019-07-18,2019,07,18,July,Summer,Riverside,CA,"Riverside, CA",9
2019-07-19,2019,07,19,July,Summer,Bellflower,CA,"Bellflower, CA",10
2019-07-19,2019,07,19,July,Summer,Katy,TX,"Katy, TX",8
2019-07-20,2019,07,20,July,Summer,Nashua,NH,"Nashua, NH",6
2019-07-20,2019,07,20,July,Summer,Pataskala,OH,"Pataskala, OH",2
2019-07-20,2019,07,20,July,Summer,San Antonio,TX,"San Antonio, TX",23
2019-07-20,2019,07,20,July,Summer,Uniondale,NY,"Uniondale, NY",3
2019-07-20,2019,07,20,July,Summer,Vista,CA,"Vista, CA",10
